SYMBOL,SERIES,CLOSE_PRICE1,CLOSE_PRICE2,CLOSE_PRICE3,CLOSE_PRICE4,CLOSE_PRICE5,CLOSE_PRICE6,CLOSE_PRICE7,CLOSE_PRICE8,CLOSE_PRICE9,CLOSE_PRICE10,%P_CHANGE,TTL_TRD_QNTY1,TTL_TRD_QNTY2,TTL_TRD_QNTY3,TTL_TRD_QNTY4,TTL_TRD_QNTY5,TTL_TRD_QNTY6,TTL_TRD_QNTY7,TTL_TRD_QNTY8,TTL_TRD_QNTY9,TTL_TRD_QNTY10,%TTL_TRD_QNTY_CHANGE,DELIV_QTY1,DELIV_QTY2,DELIV_QTY3,DELIV_QTY4,DELIV_QTY5,DELIV_QTY6,DELIV_QTY7,DELIV_QTY8,DELIV_QTY9,DELIV_QTY10,DELIV_PER1,DELIV_PER2,DELIV_PER3,DELIV_PER4,DELIV_PER5,DELIV_PER6,DELIV_PER7,DELIV_PER8,DELIV_PER9,DELIV_PER10,CASHFLOW1,CASHFLOW2,CASHFLOW3,CASHFLOW4,CASHFLOW5,CASHFLOW6,CASHFLOW7,CASHFLOW8,CASHFLOW9,"SUM FUTSTK,XX1","SUM FUTSTK,XX2","SUM FUTSTK,XX3","SUM FUTSTK,XX4","SUM FUTSTK,XX5","SUM FUTSTK,XX6","SUM FUTSTK,XX7","SUM FUTSTK,XX8","SUM FUTSTK,XX9","SUM FUTSTK,XX10",%OI_CHANGE,"SUM AVG,VAL_INLAKH1","SUM AVG,VAL_INLAKH2","SUM AVG,VAL_INLAKH3","SUM AVG,VAL_INLAKH4","SUM AVG,VAL_INLAKH5","SUM AVG,VAL_INLAKH6","SUM AVG,VAL_INLAKH7","SUM AVG,VAL_INLAKH8","SUM AVG,VAL_INLAKH9","SUM AVG,VAL_INLAKH10",AVG_PRICE1,AVG_PRICE2,AVG_PRICE3,AVG_PRICE4,AVG_PRICE5,AVG_PRICE6,AVG_PRICE7,AVG_PRICE8,AVG_PRICE9,AVG_PRICE10
KOHINOOR," EQ",56.2,56.45,57.15,57.15,58.3,58.05,56.95,58.65,57.85,57.95,-0.4428697962798937,60872,86270,97707,97707,47678,198043,108074,213778,244323,214077,-0.2944," 41893"," 59993"," 50926"," 50926"," 33971"," 89919"," 68514"," 119616"," 150253"," 106113"," 68.82"," 69.54"," 52.12"," 52.12"," 71.25"," 45.40"," 63.40"," 55.95"," 61.50"," 49.57",-2368630.2199999997,-3402802.96,-2935883.9,-2935883.9,1998513.93,-5137971.66,-3916945.38,7003516.8,-8653070.270000001,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,56.54,56.72,57.65,57.65,58.83,57.14,57.17,58.55,57.59,58.41
KOKUYOCMLN," EQ",73.65,71.9,71.2,71.2,73,70.95,73.25,72.55,69.2,68.9,2.433936022253129,244603,100192,185274,185274,135240,472790,201633,285431,67999,73302,1.4413," 173272"," 71508"," 109641"," 109641"," 105726"," 206672"," 128513"," 201417"," 44410"," 42081"," 70.84"," 71.37"," 59.18"," 59.18"," 78.18"," 43.71"," 63.74"," 70.57"," 65.31"," 57.41",12797869.92,5148576,-7888669.95,-7888669.95,7674650.340000001,-14849383.2,9396870.56,14471811.45,3086050.9,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,73.86,72,71.95,71.95,72.59,71.85,73.12,71.85,69.49,68.37
KOLTEPATIL," EQ",350.1,352.1,358.9,358.9,349.5,349.3,377.8,375.05,358.75,345.75,-0.5680204487361544,180661,99896,232324,232324,50133,394220,626358,434091,264557,105964,0.8085," 36252"," 37035"," 93709"," 93709"," 25170"," 167681"," 216227"," 160816"," 86086"," 33560"," 20.07"," 37.07"," 40.34"," 40.34"," 50.21"," 42.53"," 34.52"," 37.05"," 32.54"," 31.67",-12762516.6,13178904.75,-32957455.3,32957455.3,-8836180.2,-60071718.25,80077507.17999999,59231749.12,30748197.48,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,352.05,355.85,351.7,351.7,351.06,358.25,370.34,368.32,357.18,341.86
KOPRAN," EQ",178.2,182.6,183.85,183.85,186.15,171.75,154.05,155,152.65,153.6,-2.409638554216871,161988,91137,259865,259865,336312,1227103,42304,138318,73625,55510,0.7774," 51687"," 49189"," 106258"," 106258"," 173193"," 511343"," 25629"," 97298"," 43841"," 35316"," 31.91"," 53.97"," 40.89"," 40.89"," 51.50"," 41.67"," 60.58"," 70.34"," 59.55"," 63.62",-9427708.8,9020278.82,-19384646.94,-19384646.94,32129033.43,90425896.12,3982234.02,-14938161.94,6770365.63,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,182.4,183.38,182.43,182.43,185.51,176.84,155.38,153.53,154.43,153.95
KOTAKALPHA," EQ",29.3,29.64,29.51,29.51,29.65,29.48,29.02,29.31,29.23,28.65,-1.1470985155195677,315664,242082,114567,114567,65581,397640,195858,139862,742282,435505,0.3040," 193723"," 152199"," 82651"," 82651"," 53115"," 232776"," 116115"," 43063"," 432924"," 156353"," 61.37"," 62.87"," 72.14"," 72.14"," 80.99"," 58.54"," 59.29"," 30.79"," 58.32"," 35.90",-5679958.36,4499002.4399999995,-2442337.0500000003,-2442337.0500000003,1575390.9,6841286.640000001,-3370818.45,1263899.05,12593759.16,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,29.32,29.56,29.55,29.55,29.66,29.39,29.03,29.35,29.09,28.64
KOTAKBKETF," EQ",415.72,418.67,417.11,417.11,418.95,416.21,407.82,410.18,410.11,406.57,-0.7046122244249621,29744,55005,108661,108661,5132,73750,81531,59934,212509,154285,-0.4592," 18493"," 49872"," 104202"," 104202"," 4661"," 44423"," 58746"," 37865"," 156282"," 136090"," 62.17"," 90.67"," 95.90"," 95.90"," 90.82"," 60.23"," 72.05"," 63.18"," 73.54"," 88.21",-7755409.41,20934270.72,-43518923.28,-43518923.28,1950954.77,18420885.41,-23910209.46,15608710.3,64067805.9,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,419.37,419.76,417.64,417.64,418.57,414.67,407.01,412.22,409.95,404.84
KOTAKCONS," EQ",77.4,78.48,78.5,78.5,78.3,77.5,77.5,77.01,78,75.11,-1.3761467889908234,186,42,4,4,4,1014,213,187,413,7,3.4286," 180"," 40"," 3"," 3"," 2"," 1001"," 11"," 183"," 151"," 0"," 96.77"," 95.24"," 75.00"," 75.00"," 50.00"," 98.72"," 5.16"," 97.86"," 36.56"," 0.00",-13967.999999999998,-3141.6000000000004,-235.64999999999998,235.64999999999998,-154.68,-77587.51000000001,-853.05,14270.34,11717.599999999999,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,77.6,78.54,78.55,78.55,77.34,77.51,77.55,77.98,77.6,75.51
KOTAKGOLD," EQ",43.58,43.71,43.45,43.45,43.62,42.95,43.1,43.22,43.14,43.39,-0.29741477922672743,269437,269054,325209,325209,220964,176632,94074,301752,533275,183684,0.0014," 236270"," 214287"," 286330"," 286330"," 189363"," 144562"," 68507"," 216074"," 436804"," 149367"," 87.69"," 79.64"," 88.04"," 88.04"," 85.70"," 81.84"," 72.82"," 71.61"," 81.91"," 81.32",-10301372,9357913.290000001,-12441038.5,-12441038.5,8267588.579999999,-6208937.9,-2956077.05,-9323593.1,-18883036.919999998,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,43.6,43.67,43.45,43.45,43.66,42.95,43.15,43.15,43.23,43.35
KOTAKIT," EQ",29.26,29.46,29.55,29.55,29.6,29.12,29.26,28.8,29.08,28.77,-0.6788866259334667,47117,61971,82983,82983,115683,74645,95039,11972220,64272,243470,-0.2397," 20424"," 35191"," 57513"," 57513"," 87769"," 24620"," 50729"," 11720119"," 29208"," 153135"," 43.35"," 56.79"," 69.31"," 69.31"," 75.87"," 32.98"," 53.38"," 97.89"," 45.44"," 62.90",-598218.96,-1035671.13,-1696058.3699999999,-1696058.3699999999,2591818.5700000003,717919.2,1476213.9000000001,-338945841.48,849952.8,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,29.29,29.43,29.49,29.49,29.53,29.16,29.1,28.92,29.1,28.69
KOTAKLOVOL," EQ",12.82,13.08,12.84,12.84,12.86,13.15,13.13,12.93,12.99,12.99,-1.9877675840978577,4674,2133,4614,4614,4466,20275,36593,4694,22371,19779,1.1913," 2328"," 1685"," 1355"," 1355"," 2117"," 1091"," 16036"," 354"," 2157"," 5585"," 49.81"," 79.00"," 29.37"," 29.37"," 47.40"," 5.38"," 43.82"," 7.54"," 9.64"," 28.24",-30287.28,22056.65,-17547.25,-17547.25,-27605.679999999997,14324.830000000002,-209430.16,4623.24,28084.14,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,13.01,13.09,12.95,12.95,13.04,13.13,13.06,13.06,13.02,12.9
KOTAKMID50," EQ",86.12,84.92,84.18,84.18,85.83,84.28,85.32,85.15,85.46,82.48,1.4130946773433852,820,2636,5206,5206,1265,759,752,1431,3386,3691,-0.6889," 782"," 1088"," 3411"," 3411"," 795"," 454"," 394"," 794"," 448"," 1741"," 95.37"," 41.27"," 65.52"," 65.52"," 62.85"," 59.82"," 52.39"," 55.49"," 13.23"," 47.17",66579.48,-92110.08,-292425.03,292425.03,-67582.95,38857.86,-33383.62,67871.12000000001,38124.799999999996,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,85.14,84.66,85.73,85.73,85.01,85.59,84.73,85.48,85.1,82.37
KOTAKMNC," EQ",19.69,19.49,19.46,19.46,19.52,19.6,19.78,19.7,19.54,19.47,1.0261672652642528,7362,4280,530,530,8707,1490,1572,1186,1659,476,0.7201," 7355"," 4166"," 525"," 525"," 7499"," 1176"," 1556"," 1132"," 1545"," 154"," 99.90"," 97.34"," 99.06"," 99.06"," 86.13"," 78.93"," 98.98"," 95.45"," 93.13"," 32.35",-142687,-80862.06,-10258.5,10258.5,-145480.59999999998,-23143.68,30699.88,22277.76,30359.249999999996,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,19.4,19.41,19.54,19.54,19.4,19.68,19.73,19.68,19.65,19.42
KOTAKNIFTY," EQ",189.13,188.81,188.95,188.95,189.1,187.28,186.72,186.3,186.46,183.81,0.16948254859382086,29529,19773,30036,30036,15473,53998,12046,12078,126765,48131,0.4934," 21234"," 12653"," 24135"," 24135"," 12717"," 29784"," 6817"," 8469"," 104214"," 17636"," 71.91"," 63.99"," 80.35"," 80.35"," 82.19"," 55.16"," 56.59"," 70.12"," 82.21"," 36.64",4017897.48,2392049.6500000004,-4559825.55,-4559825.55,2409489.9899999998,5584202.16,-1270007.1,1581162.2999999998,19437995.28,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,189.22,189.05,188.93,188.93,189.47,187.49,186.3,186.7,186.52,183.77
KOTAKNV20," EQ",97.86,97.52,96.94,96.94,97.93,97.32,97.24,96.66,97.12,95.94,0.34864643150123403,3065,12681,8860,8860,7960,10575,13407,23452,7000,11884,-0.7583," 1741"," 7339"," 5127"," 5127"," 6414"," 6052"," 6389"," 12291"," 3400"," 10014"," 56.80"," 57.87"," 57.87"," 57.87"," 80.58"," 57.23"," 47.65"," 52.41"," 48.57"," 84.26",170252.39,716726.74,-499831.23,-499831.23,627417.48,590372.6,620371.8999999999,-1189891.71,329290,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,97.79,97.66,97.49,97.49,97.82,97.55,97.1,96.81,96.85,95.96
KOTAKPSUBK," EQ",340.69,344.15,343.05,343.05,332.06,324.69,320.23,313.93,315.92,303.26,-1.0053755629812522,54094,45334,70540,70540,29052,23533,65349,64633,770001,34788,0.1932," 39196"," 26428"," 51909"," 51909"," 26469"," 8902"," 35508"," 50086"," 686390"," 16604"," 72.46"," 58.30"," 73.59"," 73.59"," 91.11"," 37.83"," 54.34"," 77.49"," 89.14"," 47.73",13468529.52,9072203.84,-17558738.34,17558738.34,8809677.27,2903031.22,-11090568.719999999,15746537.54,215601962.9,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,343.62,343.28,338.26,338.26,332.83,326.11,312.34,314.39,314.11,300.17
KOTARISUG," EQ",46,44.25,45.05,45.05,45.45,44.25,45.45,45.3,44.95,44.55,3.9548022598870056,920384,169636,155235,155235,154552,364650,239884,313164,292587,515881,4.4256," 468834"," 118296"," 106315"," 106315"," 104795"," 199849"," 144030"," 169845"," 148462"," 279726"," 50.94"," 69.74"," 68.49"," 68.49"," 67.81"," 54.81"," 60.04"," 54.24"," 50.74"," 54.22",21777339.3,-5262989.04,-4786301.300000001,-4786301.300000001,4740925.8,-9007194.43,-6562006.800000001,7763614.95,-6691182.34,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,46.45,44.49,45.02,45.02,45.24,45.07,45.56,45.71,45.07,45.35
KOTHARIPET," EQ",69.6,69.05,68.5,68.5,68.45,67.1,68.25,67.45,67.35,69.65,0.7965242577842102,22403,65118,23176,23176,19936,38811,35555,52631,85516,23401,-0.6560," 14077"," 26186"," 14015"," 14015"," 16069"," 23781"," 18082"," 27785"," 59569"," 14389"," 62.84"," 40.21"," 60.47"," 60.47"," 80.60"," 61.27"," 50.86"," 52.79"," 69.66"," 61.49",979618.43,1817832.12,-960307.7999999999,960307.7999999999,1097834.0799999998,-1604741.8800000001,-1228129.44,1891880.6500000001,-4055457.52,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,69.59,69.42,68.52,68.52,68.32,67.48,67.92,68.09,68.08,69.74
KOTHARIPRO," EQ",113.45,116.2,111.6,111.6,115.05,114.7,116.8,117.35,116.6,116.65,-2.3666092943201376,1765,7655,4756,4756,1571,2419,3573,2602,237,11433,-0.7694," 1330"," 5229"," 3159"," 3159"," 873"," 1579"," 2878"," 1836"," 177"," 4731"," 75.35"," 68.31"," 66.42"," 66.42"," 55.57"," 65.27"," 80.55"," 70.56"," 74.68"," 41.38",-152138.7,599347.98,-356461.56,-356461.56,101416.41,-182563.98,-338855.72,216941.75999999998,20705.46,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,114.39,114.62,112.84,112.84,116.17,115.62,117.74,118.16,116.98,116.28
KOVAI," EQ",1514.2,1537.15,1531.9,1531.9,1550.5,1548.45,1532.65,1519.8,1503.95,1498.5,-1.4930228019386556,1196,1353,808,808,933,1755,3095,5340,4932,1674,-0.1160," 1005"," 1006"," 458"," 458"," 515"," 1242"," 2188"," 3248"," 4204"," 1332"," 84.03"," 74.35"," 56.68"," 56.68"," 55.20"," 70.77"," 70.69"," 60.82"," 85.24"," 79.57",-1527378.9,-1540729.24,-702173.54,-702173.54,803688.4,1918355.94,3375208.8,4941929.4399999995,6311128.88,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,1519.78,1531.54,1533.13,1533.13,1560.56,1544.57,1542.6,1521.53,1501.22,1485.88
KPIGREEN," EQ",748.7,760.8,767.7,767.7,851.8,852.2,865.05,887.5,901.25,852.7,-1.5904311251314287,88441,156258,418187,418187,27788,70416,81306,240658,237525,57096,-0.4340," 45614"," 67279"," 252830"," 252830"," 17527"," 37216"," 46306"," 94454"," 85674"," 30846"," 51.58"," 43.06"," 60.46"," 60.46"," 63.07"," 52.85"," 56.95"," 39.25"," 36.07"," 54.02",-34423973.519999996,-51524949.36,-199401964.39999998,-199401964.39999998,-14973140.83,-32089868.16,-40326969.28,84906589.67999999,76312402.02,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,754.68,765.84,788.68,788.68,854.29,862.26,870.88,898.92,890.73,859.35
KPITTECH," EQ",721.7,733.75,732.8,732.8,712.85,711.95,652.9,649.55,660.25,674.5,-1.6422487223168591,2929332,4151722,4280540,4280540,1020778,10885981,1898979,8694486,1313671,1102947,-0.2944," 630721"," 1120217"," 1090049"," 1090049"," 381371"," 2672386"," 688735"," 1884943"," 558982"," 400304"," 21.53"," 26.98"," 25.47"," 25.47"," 37.36"," 24.55"," 36.27"," 21.68"," 42.55"," 36.29",-456566317.48,836096362.29,-799888856.6899999,799888856.6899999,273458261.84,1865592666.6000001,449537334.50000006,-1205760338.24,-372254062.90000004,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,723.88,746.37,733.81,733.81,717.04,698.1,652.7,639.68,665.95,669.73
KPRMILL," EQ",532.35,538.05,536.4,536.4,549.5,556.35,570.55,568.4,564.2,555.05,-1.0593810984109158,1118924,120731,187892,187892,64709,88239,94802,163834,131271,158267,8.2679," 1020431"," 52609"," 108855"," 108855"," 45158"," 43568"," 59368"," 88687"," 75527"," 76454"," 91.20"," 43.58"," 57.93"," 57.93"," 69.79"," 49.37"," 62.62"," 54.13"," 57.54"," 48.31",-542410098.05,-28289437.57,-59099556.599999994,-59099556.599999994,-24906443.319999997,-24553617.76,33804732.879999995,50399935.23,42372912.809999995,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,531.55,537.73,542.92,542.92,551.54,563.57,569.41,568.29,561.03,556.41
KRBL," EQ",404.65,409.4,400.65,400.65,392.2,389.6,397.3,388.7,399.05,392.3,-1.1602344894968246,425706,795356,661579,661579,87709,643391,495893,501741,672497,672423,-0.4648," 130019"," 242819"," 200289"," 200289"," 50147"," 189373"," 181606"," 178827"," 193580"," 156608"," 30.54"," 30.53"," 30.27"," 30.27"," 57.17"," 29.43"," 36.62"," 35.64"," 28.79"," 23.29",-52792914.760000005,98829761.19,-80077545.09,80077545.09,-19700750.42,75211380.68,71427455.86,-70298681.97,76411833.4,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,406.04,407.01,399.81,399.81,392.86,397.16,393.31,393.11,394.73,392.38
KREBSBIO," EQ",120.05,104.6,104.45,104.45,109.3,108.65,108.25,108,110.3,107.6,14.770554493307843,245908,27567,24557,24557,1387,5971,10249,26655,8660,48101,7.9204," 73439"," 19408"," 19539"," 19539"," 957"," 3174"," 4491"," 17263"," 5425"," 24753"," 29.86"," 70.40"," 79.57"," 79.57"," 69.00"," 53.16"," 43.82"," 64.76"," 62.64"," 51.46",8847196.33,-2022701.76,-2059410.6,-2059410.6,-104303.43,-346822.98,492033.96,-1869582.9,-596424.5,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,120.47,104.22,105.4,105.4,108.99,109.27,109.56,108.3,109.94,111.09
KRIDHANINF," EQ",3.6,3.65,3.6,3.6,3.75,3.75,3.75,3.7,3.6,3.65,-1.3698630136986254,141039,43449,48424,48424,34900,76671,124497,37621,52880,120018,2.2461," 108398"," 34397"," 30794"," 30794"," 26578"," 57549"," 73495"," 32314"," 39554"," 64590"," 76.86"," 79.17"," 63.59"," 63.59"," 76.15"," 75.06"," 59.03"," 85.89"," 74.80"," 53.82",-390232.8,-124517.14,-111782.22,-111782.22,-100199.06,-217535.22,277811.1,117299.81999999999,-142394.4,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,3.6,3.62,3.63,3.63,3.77,3.78,3.78,3.63,3.6,3.63
KRISHANA," EQ",358.9,362.85,366.45,366.45,369.15,350.3,344.8,340.8,341.85,342.3,-1.0886041063800593,10172,23057,31844,31844,50475,16174,8901,10910,7671,10685,-0.5588," 7277"," 12606"," 18110"," 18110"," 40053"," 11228"," 5930"," 6798"," 4908"," 8653"," 71.54"," 54.67"," 56.87"," 56.87"," 79.35"," 69.42"," 66.62"," 62.31"," 63.98"," 80.98",-2612952.39,-4617073.56,-6741628.6,-6741628.6,14924548.86,3939119.2399999998,2045731.4000000001,-2315126.88,1690118.8800000001,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,359.07,366.26,372.26,372.26,372.62,350.83,344.98,340.56,344.36,342.07
KRITI," EQ",90.05,90.25,90.1,90.1,90.4,90.05,90,90.6,90.05,90.15,-0.22160664819944914,20497,28263,26933,26933,50039,28944,17375,16085,14064,25422,-0.2748," 12015"," 16854"," 17055"," 17055"," 34398"," 17881"," 14637"," 7245"," 8642"," 14564"," 58.62"," 59.63"," 63.32"," 63.32"," 68.74"," 61.78"," 84.24"," 45.04"," 61.45"," 57.29",1090000.8,-1524107.2200000002,-1543136.4000000001,-1543136.4000000001,3162552.12,1612687.39,-1318793.7,659584.8,-779681.24,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,90.72,90.43,90.48,90.48,91.94,90.19,90.1,91.04,90.22,90.51
KRITIKA," EQ",19.05,20.05,20.5,20.5,21.35,20.6,20.6,21.2,21.7,20.75,-4.987531172069826,358449,303271,424402,424402,168124,181917,321904,369733,555123,642086,0.1819," 269584"," 214684"," 298189"," 298189"," 120664"," 150974"," 217380"," 243833"," 390254"," 383055"," 75.21"," 70.79"," 70.26"," 70.26"," 71.77"," 82.99"," 67.53"," 65.95"," 70.30"," 59.66",-5186796.159999999,-4323735.76,-6100946.94,-6100946.94,2566523.28,3131200.76,-4491070.8,5298491.09,8417778.78,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,19.24,20.14,20.46,20.46,21.27,20.74,20.66,21.73,21.57,20.68
KRITINUT," EQ",50.35,50.8,50.55,50.55,52.35,51.15,52.25,51.6,52.85,51.7,-0.885826771653535,16367,11296,32548,32548,9347,13345,15836,21981,15934,22191,0.4489," 13232"," 6058"," 23137"," 23137"," 4284"," 7129"," 10747"," 15249"," 9756"," 16439"," 80.85"," 53.63"," 71.09"," 71.09"," 45.83"," 53.42"," 67.86"," 69.37"," 61.23"," 74.08",-667554.4,-307625.24,-1174896.86,-1174896.86,223410.6,-367214.79,-554115.3200000001,-792643.0199999999,511604.63999999996,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,50.45,50.78,50.78,50.78,52.15,51.51,51.56,51.98,52.44,51.82
KRSNAA," EQ",473.9,481.95,480.45,480.45,484.8,475.65,473.2,483.4,485.45,484.6,-1.6702977487291237,18921,31155,10172,10172,14714,10451,52233,66159,14587,27963,-0.3927," 13258"," 17885"," 5146"," 5146"," 8478"," 4805"," 42898"," 59576"," 9825"," 14996"," 70.07"," 57.41"," 50.59"," 50.59"," 57.62"," 45.98"," 82.13"," 90.05"," 67.35"," 53.63",-6318762.800000001,8685134.85,-2471006.2800000003,-2471006.2800000003,4113186.48,-2294339.45,-20490229.7,28896147.279999997,-4762079.25,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,476.6,485.61,480.18,480.18,485.16,477.49,477.65,485.03,484.69,487.47
KSB," EQ",2039.3,2027.85,2036.1,2036.1,2038.15,2025.65,2040.05,2005.55,1991.65,1964.45,0.5646374238725766,8730,8939,7887,7887,5599,7068,77431,7723,19708,41505,-0.0234," 4240"," 3864"," 3305"," 3305"," 2666"," 3810"," 43023"," 3861"," 10957"," 15309"," 48.57"," 43.23"," 41.90"," 41.90"," 47.62"," 53.90"," 55.56"," 49.99"," 55.60"," 36.88",8668807.2,-7868958.72,-6750396.4,-6750396.4,5452476.54,-7733880.9,87897709.92,7715397.6899999995,21702310.76,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,2044.53,2036.48,2042.48,2042.48,2045.19,2029.89,2043.04,1998.29,1980.68,1980.08
KSCL," EQ",484.65,483.8,456.95,456.95,464.9,463,468.55,445.9,432.15,421,0.17569243489044353,335811,1224147,90514,90514,40053,132740,910401,89561,85551,64444,-0.7257," 126539"," 335752"," 48801"," 48801"," 21974"," 49877"," 190077"," 47210"," 52978"," 31318"," 37.68"," 27.43"," 53.92"," 53.92"," 54.86"," 37.57"," 20.88"," 52.71"," 61.93"," 48.60",60994328.78,161439634.16,-22392338.85,-22392338.85,10219228.44,23145920.62,88178621.07000001,20813944.8,22752991.44,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,482.02,480.83,458.85,458.85,465.06,464.06,463.91,440.88,429.48,424.39
KSL," EQ",297.55,297.8,299.85,299.85,298.25,295.75,299.9,301.4,296.9,294.4,-0.08394895903290799,8604,23896,15214,15214,6466,81480,12892,17566,10642,16269,-0.6399," 4111"," 8221"," 7288"," 7288"," 3561"," 9821"," 6102"," 9069"," 3464"," 5494"," 47.78"," 34.40"," 47.90"," 47.90"," 55.07"," 12.05"," 47.33"," 51.63"," 32.55"," 33.77",-1230463.41,2469095.1399999997,-2188367.76,2188367.76,1061249.22,-2876178.06,1836030.78,2727048.3,1019524.48,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,299.31,300.34,300.27,300.27,298.02,292.86,300.89,300.7,294.32,293.93
KSOLVES," EQ",478.15,465.85,450.45,450.45,451.2,440.25,463.35,467.3,463.05,449.6,2.6403348717398205,110143,43202,15074,15074,28089,50791,31747,43938,74538,63869,1.5495," 70066"," 26844"," 8572"," 8572"," 16078"," 29511"," 19540"," 28502"," 41928"," 35120"," 63.61"," 62.14"," 56.87"," 56.87"," 57.24"," 58.10"," 61.55"," 64.87"," 56.25"," 54.99",33844680.64,12460716.36,-3843256.2,-3843256.2,-7340732.46,13560304.5,-8917079,13413326.22,19549768.56,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,483.04,464.19,448.35,448.35,456.57,459.5,456.35,470.61,466.27,438.54
KTKBANK," EQ",95.25,94.65,91.65,91.65,92.05,88.5,89.75,86.5,87.85,84.95,0.6339144215530843,3221199,4648429,2935392,2935392,1779851,3874165,2530361,1827147,2689907,1905834,-0.3070," 1240090"," 1767615"," 1147644"," 1147644"," 1195873"," 1170302"," 1244985"," 631404"," 1128233"," 600509"," 38.50"," 38.03"," 39.10"," 39.10"," 67.19"," 30.21"," 49.20"," 34.56"," 41.94"," 31.51",118006964.39999999,166721446.79999998,-105319289.88,105319289.88,109589801.72,105502725.30000001,109546230.14999999,55449899.279999994,98810646.14,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,95.16,94.32,91.77,91.77,91.64,90.15,87.99,87.82,87.58,84.68
KUANTUM," EQ",163.65,170.65,160.95,160.95,162.25,161.65,167.45,167.65,155.05,154.9,-4.101963082332259,526306,795768,243858,243858,146347,261933,564211,1873156,912185,681623,-0.3386," 265070"," 149716"," 29622"," 29622"," 31597"," 92971"," 154765"," 449980"," 214752"," 235181"," 50.36"," 18.81"," 12.15"," 12.15"," 21.59"," 35.49"," 27.43"," 24.02"," 23.54"," 34.50",44937317.1,24900765.119999997,-4822757.82,-4822757.82,-5165793.53,-15291870.079999998,25904565.7,73315241.4,-33681703.68,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,169.53,166.32,162.81,162.81,163.49,164.48,167.38,162.93,156.84,157.4
